"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LEMD3",802.811713676993,0.393966645732224,0.0873907515614209,4.50810456133144,6.54093411073287e-06,2.50431401104063e-05
"LEMD2",928.40204619139,-0.408561185939407,0.0776507043420535,-5.2615258213201,1.42864820614224e-07,7.75476137626816e-07
"SLC16A6",579.991641056026,2.13589558563428,0.307274366493568,6.9511023975343,3.62442661839162e-12,5.27163840639656e-11
"YBX2",157.176211423776,-0.855331379468042,0.269953158089271,-3.16844368675691,0.0015325743581316,0.00342733202108159
"GPATCH2",644.667053867283,0.59088240759197,0.144425779194649,4.0912530358975,4.29048684880542e-05,0.000137779161724386
"C3orf18",145.000221907975,0.729044518752552,0.170122949311827,4.28539783551631,1.82412461860253e-05,6.32199904019619e-05
"C3orf15",107.253194375104,1.1765864048432,0.295091919195276,3.98718612170668,6.68615730295868e-05,0.000205390638457048
"C3orf10",3534.39497992273,-0.26249302111715,0.0777168081141639,-3.37755792455546,0.000731325484473468,0.00176437634753011
"LARP1",5451.95092800623,0.206373551458728,0.0738512819648986,2.79444778706505,0.00519884353209908,0.010229054919734
"LARP4",1752.88655146198,0.626474436902183,0.0914264144081851,6.8522258141417,7.27096584441059e-12,9.83635389619492e-11
"ISM1",230.191935460263,0.587534350742905,0.225857487810283,2.60134988854753,0.00928576934637815,0.0172128688785207
"GPATCH3",246.411788645427,-0.390722822878406,0.0795358193037051,-4.9125391087812,8.99044428240008e-07,4.07577439332591e-06
"HSD17B7P2",44.0967323650174,0.48236675918059,0.168845867842394,2.85684669304935,0.00427872444515006,0.00862361810924977
"ZNF552",1536.94735431221,0.980930909482054,0.180518359412918,5.43396756248084,5.51146041938047e-08,3.26348868647346e-07
"UBE2Q1",2270.88736043648,-0.29526127358366,0.0787566241090228,-3.74903415330411,0.000177516911994356,0.000492030977591431
"DDX49",939.303633556147,-0.7913751698044,0.0882346760170622,-8.96898142008668,2.99269033728454e-19,2.2007141290322e-17
"DDX41",1391.81931233686,-0.26961452020368,0.0821389803151324,-3.28241864178596,0.00102920680427543,0.00239396521729589
"TMEM45A",643.368991057423,-0.580287266974468,0.229466565143005,-2.52885324104986,0.0114435866631925,0.0207825512206958
"PTER",545.47669895893,0.51331735787434,0.131572584191678,3.90140059213649,9.56377346779712e-05,0.000283795380231114
"DDX47",1099.8211818275,-0.247947533397551,0.077183189579374,-3.21245513108222,0.0013160570377777,0.00299244408158022
"DDX46",1734.30867546144,0.313207846890693,0.0775785208523862,4.03730109119577,5.40696551091048e-05,0.000169578001000988
"PTEN",2109.13944554148,0.33292347374216,0.0993983302630784,3.34938698528445,0.00080990588814878,0.00193235294647497
"PLTP",1340.13630593606,-0.997844787560476,0.179313929398653,-5.5647923778529,2.62464718266552e-08,1.67384839464274e-07
"LOC728743",150.650860267216,-0.724715779841339,0.123196090494131,-5.88261995112469,4.03822471319347e-09,3.09401349824014e-08
"LGR6",159.561657813173,-1.7102147477219,0.389933869051944,-4.38590972330767,1.155020213285e-05,4.18253949586532e-05
"C20orf30",2860.39423276274,0.325839467873953,0.0986354405255907,3.30347252607865,0.000954953262312775,0.0022418494367439
"MLL3",2801.51155369994,0.581469764274448,0.109345242319446,5.31774178684171,1.05063021989084e-07,5.85456250574576e-07
"GUF1",915.495061337452,0.422505638949956,0.113004253943371,3.738847204475,0.000184866040099944,0.000510358994512492
"MFNG",171.814746593028,-0.406984182290467,0.155614421516358,-2.61533717970789,0.00891394097470716,0.0166031137753036
"MLL4",1137.44017959989,-0.431129963235708,0.0937053070833476,-4.60091297552905,4.20643153581222e-06,1.67531795176691e-05
"EDNRA",790.410786638546,0.69629051850094,0.168852200868944,4.12366859844114,3.72885289856512e-05,0.000121462238811712
"EDNRB",217.95300215731,0.669613350312008,0.198579801043043,3.37201138683218,0.000746213631678684,0.00179667277003595
"FLJ36031",277.866637161212,-0.749529816443496,0.143390647650619,-5.22718760758915,1.72107844604766e-07,9.17931749810588e-07
"APOD",5154.22051273578,1.05177892902271,0.35699720275324,2.94618254964231,0.00321722466649661,0.00668904253436976
"STX10",272.316785968463,-0.628691582864006,0.109900502725835,-5.72055238393567,1.061782851353e-08,7.47792812860329e-08
"APOO",344.940650894092,-0.476999829241446,0.113772959440056,-4.19255886098987,2.75825483712699e-05,9.19627872874937e-05
"NDUFV2",1944.32700816151,-0.319961668609582,0.0957186145601531,-3.34273192398231,0.00082957999638397,0.00197428340126599
"UTP11L",636.812019858287,-0.56602593740529,0.0698985475790422,-8.09782115665881,5.59522426845656e-16,1.82263328207274e-14
"FAM104A",958.886917894311,-0.30306512459169,0.0977510783888206,-3.10037627806212,0.00193274939510262,0.00423661605730521
"FAM104B",253.376411019713,-0.708361339860395,0.0994321875516155,-7.12406472494315,1.0478979502369e-12,1.71988537642996e-11
"NFIL3",488.001717567656,-0.603496330105674,0.176892494446053,-3.41165594388587,0.000645695558493502,0.00157598565482106
"UQCRH",1580.46029357188,-1.10105643231118,0.101282486649675,-10.871143360842,1.58205667129393e-27,6.12488587183587e-25
"VEGFB",1294.13686546074,-0.282938898564118,0.108515098278447,-2.60736895651243,0.00912409872260371,0.016937034478301
"CCDC52",588.975220775765,0.551679460176413,0.0991069161635153,5.56650818663557,2.59894576637032e-08,1.65987011755131e-07
"CCDC55",848.199386869821,0.36214641918151,0.0939411299265453,3.8550358023656,0.000115712693929629,0.000336156740277137
"CCDC56",1073.29586234009,-0.305098930272153,0.124927020408892,-2.44221729833586,0.0145973573462549,0.0258085983544329
"CCDC57",440.342205468145,-0.326389612503681,0.147374213997682,-2.21469959805055,0.0267806904772306,0.0446277033487514
"CCDC58",241.551545289788,-0.661594046415072,0.096950409226804,-6.82404593947975,8.85115567653625e-12,1.18162030598628e-10
"CCDC59",470.567102975963,-0.522170322288332,0.112878838653475,-4.62593634482132,3.72909825265531e-06,1.50252042743094e-05
"TMEM128",555.788102376645,0.385575429006269,0.0884824550129458,4.3576484055495,1.31467353029666e-05,4.7037367978513e-05
"PAXIP1",627.498183296843,0.346890548573643,0.111440517022611,3.11278660438429,0.0018532996877778,0.0040746590596658
"ZMIZ2",2175.22502658243,-0.443706766072147,0.081869271130057,-5.41969850161823,5.96996302657835e-08,3.50502334160798e-07
"NUFIP2",3635.52758443847,0.579880458977993,0.111786181767132,5.18740733256259,2.13241974090397e-07,1.11296752773668e-06
"PREPL",1991.30853964024,0.616988222773662,0.0937496182250978,6.58123451012079,4.66558013667893e-11,5.43959533561601e-10
"FBXO36",174.429959129125,0.832121189692818,0.165769617304145,5.01974489188864,5.17401460595591e-07,2.49197051804602e-06
"SLC35B2",1512.71321400898,-0.390266529863302,0.0973666355062482,-4.00821624198217,6.11790898228253e-05,0.000189215309994795
"FBXO32",1064.96457438867,-0.633706178336621,0.199989801504897,-3.16869247115636,0.00153126323582783,0.00342498181362816
"FBXO38",930.573612743052,0.711427190729742,0.0763029998493068,9.32371193969781,1.12339759233052e-20,1.18298260062773e-18
"SAT1",4030.44799461032,-0.55318608793729,0.132737172865751,-4.16752953218897,3.07918630144445e-05,0.000101582278912063
"TK1",1400.25339523874,-0.999724537574338,0.193323309184175,-5.17125711220844,2.32524367355542e-07,1.20263978290805e-06
"SAT2",471.515446509156,-0.373773392814063,0.114605266869857,-3.26139804061981,0.0011086429476138,0.00256063644840156
"PELP1",1440.55326006464,-0.491902599942582,0.0927346912936156,-5.30440758556176,1.13039491184783e-07,6.27557495767733e-07
"SPSB2",132.967880527048,-0.771992796867029,0.146848978767553,-5.25705254027686,1.4638250259054e-07,7.9130713823379e-07
"SPSB1",718.707667870429,-0.44034901149706,0.146743459729559,-3.00080843336119,0.00269263903829915,0.00570836006782601
"HINT1",3436.98562105767,-0.244875474550517,0.111860190162233,-2.1891208498338,0.028588057487759,0.0472625723073815
"HINT2",480.30065971266,-0.290635718267775,0.108471493718478,-2.67937416831448,0.00737599202975675,0.0139818812050242
"HINT3",1143.73700927372,0.262450272022646,0.104923193872869,2.50135610950469,0.0123718705730987,0.0222881867363917
"SDPR",192.025091716275,0.758495425468108,0.272872493827528,2.77966978213467,0.00544142002505402,0.0106553721793791
"N6AMT1",326.822812826642,0.479095817239314,0.111834981707228,4.28395310595693,1.83601626089617e-05,6.36153778420014e-05
"CDC34",626.863670073876,-0.825749851625372,0.0996520889140097,-8.28632756848596,1.16798823413505e-16,4.43061358095666e-15
"CDC37",2329.86067642434,-0.533064438389606,0.0891635352464513,-5.97850272441752,2.25197847733836e-09,1.81365203894073e-08
"ALAS1",1031.26205830663,-0.356551449895701,0.090143064214833,-3.95539527085469,7.64082151568928e-05,0.000231422304673304
"FICD",96.1369659546847,0.683454843229876,0.132193586503828,5.17010591289226,2.33961358230356e-07,1.20912185252696e-06
"BRWD3",306.212681957947,0.457090741219982,0.131534256836991,3.47506993395986,0.000510720187079383,0.00127636412047198
"BRWD1",2139.63021651226,0.449431639381049,0.093631254930639,4.80001725613934,1.58651959615487e-06,6.87631130858956e-06
"S100A1",960.488971792856,-2.05987532673624,0.372198355177662,-5.53434827983857,3.12387700096688e-08,1.96838645111187e-07
"LONRF2",826.063762108826,1.65882140993661,0.269709227593049,6.15040658690224,7.72845664030356e-10,6.93453815653141e-09
"GJA1",6301.78103730528,1.12502691311637,0.278848968257449,4.0345385537797,5.47097070118561e-05,0.000171299684442688
"JARID2",878.602425760494,-0.291353897272513,0.102672656420201,-2.83769707954286,0.00454402847432226,0.00908460613722721
"KIAA1609",557.910744907117,-0.950108454823185,0.152696357565662,-6.22220771975272,4.90207424444718e-10,4.57306897800554e-09
"GJA5",522.29394205857,-0.834172779312347,0.192505952546965,-4.33323109377013,1.46936728303583e-05,5.18950403718825e-05
"ZNF365",83.1069923231063,1.04328448985646,0.203709787063476,5.12142545969756,3.03234604918915e-07,1.53106141332861e-06
"APBA3",190.497054250318,-0.439575678350786,0.10883936976389,-4.03875619001081,5.37353825461711e-05,0.000168770899655273
"PGLS",905.870709517522,-0.565152877088444,0.0974740678127421,-5.79798186092081,6.71177094758732e-09,4.92561885708237e-08
"ZNHIT1",1008.9699265408,-0.642715082051276,0.0984179937058319,-6.53046315872207,6.55666149263583e-11,7.45940667481119e-10
"SYNJ2BP",1300.55520165834,0.733698993512467,0.108466367243331,6.76429949817074,1.33955725694811e-11,1.72868550717726e-10
"COL10A1",3737.88119584795,0.898569282928421,0.261984895077648,3.42985149072086,0.000603911686233172,0.00148557083272047
"MORC3",885.525356146654,0.440808284379304,0.0824144382226391,5.34867790020578,8.85990602059781e-08,4.99884024642645e-07
"TXNL4A",955.110532058043,-0.553422960947999,0.103765068706862,-5.33342258473733,9.63786628507224e-08,5.40763997913068e-07
"DIAPH2",214.487018311464,-0.443386809426028,0.143737533065092,-3.08469750364533,0.00203759273957371,0.00443906541393724
"ATP13A3",2713.65019064094,0.276883473166048,0.112259743881613,2.46645381142188,0.0136458326218761,0.0242926825536591
"DYNC1I2",2208.93783740132,0.291684752735796,0.0724525883475253,4.02587070232334,5.67648756702745e-05,0.000177186639423245
"RAI1",1100.84862288327,0.284094472369778,0.11840371289484,2.39937131551015,0.0164232512888701,0.0286709889542966
"RAI2",480.130780490728,1.58709767456631,0.235681638850093,6.73407433141533,1.64976827847675e-11,2.09976497415846e-10
"VCAM1",845.620566829024,-0.521134618312921,0.188056993021003,-2.77115256359926,0.00558582481855201,0.010904080095892
"C1orf113",206.459999444338,0.568620284686571,0.194356008466691,2.92566352423327,0.00343722478296463,0.00708490288414712
"TNRC6A",1282.70141490072,0.333695589203255,0.0825848189877569,4.04064080170383,5.33053498235257e-05,0.000167500195685622
"MEF2D",1943.42462611385,0.475179767954597,0.0939750175575049,5.05644776989615,4.27137781473221e-07,2.09713338960537e-06
"ADAT1",350.031517022368,0.673459674059614,0.128740337567088,5.23114733724127,1.68461169062639e-07,9.01404214785169e-07
"ADAT2",103.44673647644,-1.02481246647529,0.149046814283895,-6.87577571784459,6.16534356357768e-12,8.48895578738211e-11
"PLEKHO2",941.063680920078,-0.301091018558607,0.12238379740108,-2.46021961201173,0.0138852021316721,0.0246691804724415
"PLEKHO1",795.514629020918,-1.07684441074231,0.13454143665792,-8.00381233835236,1.20625178026133e-15,3.64171839072932e-14
"E2F7",134.318195346264,-0.623040181273966,0.233543529983068,-2.66776896503678,0.00763567447533267,0.0144139370599174
"E2F5",298.716380780753,-0.638701535055408,0.164161812009479,-3.89068277961338,9.99625457684083e-05,0.000295222568981278
"E2F4",777.865647292277,-0.515267148391805,0.0758394771331382,-6.79418118201474,1.08929419553436e-11,1.4309759975867e-10
"E2F3",609.70735267039,-0.816175587673773,0.124011602781996,-6.58144535966168,4.65896727426433e-11,5.43959533561601e-10
"E2F2",226.953180431668,-1.21766901611837,0.196664036641254,-6.19162017069543,5.95489116066535e-10,5.4775843709181e-09
"E2F1",471.433456172327,-0.935264171571379,0.187211502788006,-4.99576232038717,5.86038027252682e-07,2.78786358970981e-06
"SCAF1",1454.68334493871,-0.270187388107201,0.106772953046355,-2.5304852998671,0.0113904857825626,0.0207003954653972
"C6orf89",2830.51305732398,0.422542677832242,0.0625880906581834,6.75116740882707,1.46660255364486e-11,1.88156816896952e-10
"ACBD3",2388.56340242362,0.485669299170911,0.095162683203123,5.10356878162272,3.33307290639325e-07,1.67008902424265e-06
"PPP4C",2275.75438175135,-0.54731616920948,0.0941924104265942,-5.81061857033602,6.22424305429247e-09,4.61056338343567e-08
"ACBD7",77.1545810625495,-1.01111329667067,0.26444125463861,-3.82358379766603,0.000131525862270479,0.000377677775974327
"ACBD6",550.42333020985,-0.388338121524765,0.0910229167789245,-4.26637747137852,1.98672527098657e-05,6.82622415609401e-05
"ACBD4",176.077514747126,0.355948657116656,0.161356188720635,2.20598081758692,0.0273853428420882,0.0455315482923339
"MON2",1292.2006560426,0.717229236823954,0.0869414305591855,8.24956792418661,1.58968233354268e-16,5.91101371650349e-15
"PPP1R13L",816.396574857934,-0.486762857199915,0.125326079429201,-3.88397099324325,0.000102764172972621,0.00030234349772879
"SKA3",247.94333326943,-0.954436280847477,0.188593108422017,-5.06082268240536,4.17451310552235e-07,2.05494076320085e-06
"C2orf29",1230.72174548064,-0.196834836648022,0.079724125918972,-2.46894944759979,0.0135510360488776,0.0241369807187247
"C2orf28",2052.8287570653,-0.29815167665155,0.0789292199070021,-3.77745627035013,0.000158438312943567,0.000444390264921409
"C2orf24",1669.37561617274,-0.220481430575667,0.0726870596006806,-3.03329687274353,0.00241897500846766,0.00519005183968376
"HYLS1",228.049479094861,-0.518191907603133,0.123265620929103,-4.20386401088408,2.62396621542239e-05,8.79708398597394e-05
"TIGIT",90.0514398814953,-1.07320604670334,0.271992769696121,-3.94571535082482,7.95620873372812e-05,0.000240145782073064
"OSTF1",830.560797632051,-0.310657280264213,0.0807619522105392,-3.84657963015007,0.000119778214142644,0.000346590598540256
"PYCR1",2647.5978012497,-0.64835457793285,0.151138868383112,-4.28979378282349,1.78839098912146e-05,6.21615806437967e-05
"CTBS",586.027245417598,0.501583087057026,0.114261020104034,4.38980053390331,1.1345468062484e-05,4.11973506500628e-05
"ZNF331",481.315728263154,0.279103448453668,0.11821507129993,2.36098024883425,0.0182267013359809,0.031498659955012
"GNG10",460.365451487575,0.256926346771579,0.103195151456128,2.4897133551939,0.0127846158712023,0.0229300856673438
"GNG12",2543.08628371963,0.793377838673707,0.14235339100138,5.5732977844273,2.49961760498704e-08,1.60265302164854e-07
"SYTL4",733.421353765846,0.876656278074313,0.186117119120732,4.71023988666854,2.47425394697311e-06,1.03458083557837e-05
"RPLP1",22195.2252119849,-0.47906680255515,0.125707907646734,-3.8109520039219,0.000138432645385447,0.000394754963433414
"IFITM3",9137.58917042626,-0.455708296794923,0.18034918570509,-2.52681094740347,0.0115103444420369,0.0208864990199244
"HPCAL1",707.040051705331,-0.860152179201297,0.102953486118784,-8.35476496841382,6.5563121377382e-17,2.62312269510784e-15
"LIPE",265.786807318591,0.809049565788577,0.254462875514637,3.17944047497034,0.00147559672841063,0.00331342199523526
"DFFA",458.611867846952,-0.390436725627967,0.0919298484479164,-4.24711595004067,2.16539908151152e-05,7.38423526164148e-05
"DFFB",112.131992074226,-0.510422961126256,0.0983947494604587,-5.18750201535273,2.13133619567433e-07,1.11296752773668e-06
"SEC24D",2561.40266314442,0.743836501855081,0.114638747079533,6.48852609440181,8.66801457232455e-11,9.58334166931664e-10
"REV3L",689.525678102049,0.414450792664453,0.133061334618186,3.11473497431618,0.00184110250182277,0.00405054859292882
"SEC24A",1185.12710686481,0.830790270215387,0.101950791529364,8.14893398817905,3.67146285998297e-16,1.23284351086622e-14
"SEC24C",3604.01853405842,0.265456734037174,0.10214340247556,2.59886324132084,0.0093533028377853,0.0173258549470543
"PPIA",5653.98990602258,-0.566756691276866,0.083462629857704,-6.79054436989505,1.11711213205545e-11,1.45878442403233e-10
"RNF19B",736.290128420274,-0.353578078969689,0.0982682885261579,-3.59808931520742,0.000320563542749777,0.00083572547300759
"LMTK2",395.753813669507,0.75808145760558,0.130283969890634,5.81868558535597,5.93121815589315e-09,4.41587243133606e-08
